email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch0384@batch.com.tw,測零三八四,272207,323,20250626 16:37:29,339.95,373.05,
batch3920@batch.com.tw,測三九二零,275743,324,20250626 16:37:29,418.73,438.94,
batch0518@batch.com.tw,測零五一八,272341,325,20250626 16:37:29,276.17,309.26,
batch4986@batch.com.tw,測四九八六,276809,326,20250626 16:37:29,266.55,472.83,
batch1820@batch.com.tw,測一八二零,273643,327,20250626 16:37:29,287.56,440.84,
batch1971@batch.com.tw,測一九七一,273794,328,20250626 16:37:29,277.51,330.95,
batch2154@batch.com.tw,測二一五四,273977,329,20250626 16:37:30,368.02,446.44,
batch0667@batch.com.tw,測零六六七,272490,330,20250626 16:37:30,374.10,441.73,
batch4337@batch.com.tw,測四三三七,276160,331,20250626 16:37:29,314.46,875.08,
batch2104@batch.com.tw,測二一零四,273927,332,20250626 16:37:30,333.69,378.14,
batch2437@batch.com.tw,測二四三七,274260,333,20250626 16:37:30,397.20,411.76,
batch0300@batch.com.tw,測零三零零,272123,334,20250626 16:37:30,351.85,385.22,
batch3853@batch.com.tw,測三八五三,275676,335,20250626 16:37:29,277.99,1348.98,
batch4404@batch.com.tw,測四四零四,276227,336,20250626 16:37:30,425.52,483.27,
batch2552@batch.com.tw,測二五五二,274375,337,20250626 16:37:30,399.33,393.62,
batch0451@batch.com.tw,測零四五一,272274,338,20250626 16:37:30,427.25,286.76,
batch0717@batch.com.tw,測零七一七,272540,339,20250626 16:37:30,428.12,342.53,
batch1235@batch.com.tw,測一二三五,273058,341,20250626 16:37:31,276.87,329.68,
batch3249@batch.com.tw,測三二四九,275072,340,20250626 16:37:31,326.55,401.95,
batch3199@batch.com.tw,測三一九九,275022,342,20250626 16:37:31,328.65,458.81,
batch4186@batch.com.tw,測四一八六,276009,343,20250626 16:37:30,458.24,477.88,
batch2619@batch.com.tw,測二六一九,274442,344,20250626 16:37:31,340.97,270.25,
batch0367@batch.com.tw,測零三六七,272190,345,20250626 16:37:31,290.48,308.68,
batch4035@batch.com.tw,測四零三五,275858,346,20250626 16:37:31,422.31,323.18,
batch4502@batch.com.tw,測四五零二,276325,347,20250626 16:37:31,415.74,328.93,
batch2070@batch.com.tw,測二零七零,273893,348,20250626 16:37:31,464.68,328.99,
batch0634@batch.com.tw,測零六三四,272457,349,20250626 16:37:31,308.32,892.35,
batch4770@batch.com.tw,測四七七零,276593,350,20250626 16:37:30,418.57,1381.87,
batch3786@batch.com.tw,測三七八六,275609,351,20250626 16:37:31,452.41,423.80,
batch2087@batch.com.tw,測二零八七,273910,352,20250626 16:37:31,489.57,458.66,
batch4920@batch.com.tw,測四九二零,276743,353,20250626 16:37:32,347.58,579.26,
batch0485@batch.com.tw,測零四八五,272308,354,20250626 16:37:32,286.28,425.71,
batch0018@batch.com.tw,測零零一八,271841,355,20250626 16:37:32,400.76,425.61,
batch4820@batch.com.tw,測四八二零,276643,356,20250626 16:37:32,425.90,428.67,
batch3971@batch.com.tw,測三九七一,275794,357,20250626 16:37:32,377.24,360.77,
batch2887@batch.com.tw,測二八八七,274710,358,20250626 16:37:31,452.33,1200.21,
batch0150@batch.com.tw,測零一五零,271973,360,20250626 16:37:32,400.54,355.00,
batch1169@batch.com.tw,測一一六九,272992,359,20250626 16:37:32,320.77,432.40,
batch2837@batch.com.tw,測二八三七,274660,361,20250626 16:37:32,367.55,425.32,
batch2602@batch.com.tw,測二六零二,274425,362,20250626 16:37:32,369.63,457.12,
batch2804@batch.com.tw,測二八零四,274627,363,20250626 16:37:33,293.87,379.26,
batch2904@batch.com.tw,測二九零四,274727,364,20250626 16:37:33,465.72,285.46,
batch0051@batch.com.tw,測零零五一,271874,365,20250626 16:37:33,463.78,293.51,
batch0851@batch.com.tw,測零八五一,272674,366,20250626 16:37:33,465.66,468.74,
batch2454@batch.com.tw,測二四五四,274277,367,20250626 16:37:33,437.58,452.22,
batch3719@batch.com.tw,測三七一九,275542,369,20250626 16:37:33,590.33,556.36,
batch2737@batch.com.tw,測二七三七,274560,368,20250626 16:37:33,445.64,475.80,
batch0935@batch.com.tw,測零九三五,272758,371,20250626 16:37:33,315.25,1321.34,
batch1754@batch.com.tw,測一七五四,273577,370,20250626 16:37:33,442.86,592.21,
batch1202@batch.com.tw,測一二零二,273025,372,20250626 16:37:33,410.66,557.85,
batch2187@batch.com.tw,測二一八七,274010,373,20250626 16:37:33,439.76,533.35,
batch1620@batch.com.tw,測一六二零,273443,374,20250626 16:37:33,354.64,534.89,
batch1535@batch.com.tw,測一五三五,273358,375,20250626 16:37:34,256.95,417.75,
batch3635@batch.com.tw,測三六三五,275458,376,20250626 16:37:34,313.45,413.06,
batch0767@batch.com.tw,測零七六七,272590,377,20250626 16:37:34,339.14,401.87,
batch1502@batch.com.tw,測一五零二,273325,378,20250626 16:37:34,379.13,566.85,
batch0067@batch.com.tw,測零零六七,271890,379,20250626 16:37:34,380.10,582.17,
batch2287@batch.com.tw,測二二八七,274110,380,20250626 16:37:34,497.70,328.39,
batch1586@batch.com.tw,測一五八六,273409,381,20250626 16:37:34,472.00,360.69,
batch0868@batch.com.tw,測零八六八,272691,382,20250626 16:37:33,328.12,1441.03,
batch3018@batch.com.tw,測三零一八,274841,383,20250626 16:37:35,440.24,314.31,
batch4421@batch.com.tw,測四四二一,276244,384,20250626 16:37:35,558.79,320.57,
batch1988@batch.com.tw,測一九八八,273811,385,20250626 16:37:35,514.44,320.10,
batch2970@batch.com.tw,測二九七零,274793,386,20250626 16:37:35,448.41,426.82,
batch0317@batch.com.tw,測零三一七,272140,387,20250626 16:37:35,528.86,441.45,
batch2387@batch.com.tw,測二三八七,274210,388,20250626 16:37:35,355.19,381.23,
batch1837@batch.com.tw,測一八三七,273660,389,20250626 16:37:35,450.58,213.33,
batch0100@batch.com.tw,測零一零零,271923,390,20250626 16:37:35,418.05,216.92,
batch0167@batch.com.tw,測零一六七,271990,391,20250626 16:37:35,678.80,361.94,
batch4153@batch.com.tw,測四一五三,275976,392,20250626 16:37:35,680.10,375.28,
batch3803@batch.com.tw,測三八零三,275626,393,20250626 16:37:35,577.66,368.45,
batch0551@batch.com.tw,測零五五一,272374,394,20250626 16:37:36,355.08,360.72,
batch3399@batch.com.tw,測三三九九,275222,395,20250626 16:37:36,403.52,347.18,
batch4454@batch.com.tw,測四四五四,276277,396,20250626 16:37:36,360.03,326.44,
batch1352@batch.com.tw,測一三五二,273175,397,20250626 16:37:36,365.81,373.85,
batch3736@batch.com.tw,測三七三六,275559,398,20250626 16:37:36,315.21,408.69,
batch4220@batch.com.tw,測四二二零,276043,399,20250626 16:37:36,328.84,502.11,
batch0250@batch.com.tw,測零二五零,272073,400,20250626 16:37:36,410.96,356.40,
batch3432@batch.com.tw,測三四三二,275255,401,20250626 16:37:36,423.40,502.31,
batch4203@batch.com.tw,測四二零三,276026,402,20250626 16:37:36,396.48,531.76,
batch3535@batch.com.tw,測三五三五,275358,403,20250626 16:37:36,388.60,448.26,
batch3117@batch.com.tw,測三一一七,274940,404,20250626 16:37:36,422.89,542.05,
batch3266@batch.com.tw,測三二六六,275089,405,20250626 16:37:37,288.15,336.59,
batch4136@batch.com.tw,測四一三六,275959,406,20250626 16:37:37,224.45,460.13,
batch2569@batch.com.tw,測二五六九,274392,407,20250626 16:37:37,369.81,489.64,
batch3502@batch.com.tw,測三五零二,275325,408,20250626 16:37:37,384.25,498.47,
batch2787@batch.com.tw,測二七八七,274610,409,20250626 16:37:37,314.22,400.04,
batch3585@batch.com.tw,測三五八五,275408,410,20250626 16:37:37,381.74,317.74,
batch3870@batch.com.tw,測三八七零,275693,411,20250626 16:37:37,268.83,382.20,
batch3686@batch.com.tw,測三六八六,275509,412,20250626 16:37:36,430.03,1134.28,
batch4519@batch.com.tw,測四五一九,276342,413,20250626 16:37:37,383.83,474.16,
batch0918@batch.com.tw,測零九一八,272741,414,20250626 16:37:37,382.01,422.72,
batch1469@batch.com.tw,測一四六九,273292,416,20250626 16:37:38,494.63,215.89,
batch1887@batch.com.tw,測一八八七,273710,417,20250626 16:37:38,447.86,385.34,
batch3482@batch.com.tw,測三四八二,275305,415,20250626 16:37:37,369.80,863.49,
batch1603@batch.com.tw,測一六零三,273426,419,20250626 16:37:38,390.97,417.32,
batch2337@batch.com.tw,測二三三七,274160,420,20250626 16:37:38,402.63,474.02,
batch3669@batch.com.tw,測三六六九,275492,421,20250626 16:37:38,417.40,350.25,
batch4653@batch.com.tw,測四六五三,276476,422,20250626 16:37:38,438.25,323.39,
batch0801@batch.com.tw,測零八零一,272624,423,20250626 16:37:38,468.37,446.95,
batch4553@batch.com.tw,測四五五三,276376,424,20250626 16:37:38,493.11,461.16,
batch3316@batch.com.tw,測三三一六,275139,418,20250626 16:37:38,484.30,1142.23,
batch0401@batch.com.tw,測零四零一,272224,425,20250626 16:37:38,483.51,570.52,
batch3449@batch.com.tw,測三四四九,275272,426,20250626 16:37:39,346.57,603.67,
batch0217@batch.com.tw,測零二一七,272040,428,20250626 16:37:39,308.09,469.23,
batch4354@batch.com.tw,測四三五四,276177,427,20250626 16:37:39,366.22,843.95,
batch4237@batch.com.tw,測四二三七,276060,429,20250626 16:37:39,397.78,537.87,
batch2254@batch.com.tw,測二二五四,274077,430,20250626 16:37:39,260.50,506.73,
batch1435@batch.com.tw,測一四三五,273258,431,20250626 16:37:39,263.31,390.63,
batch2204@batch.com.tw,測二二零四,274027,432,20250626 16:37:39,261.67,368.57,
batch1035@batch.com.tw,測一零三五,272858,433,20250626 16:37:39,431.15,348.94,
batch0117@batch.com.tw,測零一一七,271940,434,20250626 16:37:39,433.23,341.33,
batch0267@batch.com.tw,測零二六七,272090,435,20250626 16:37:39,422.13,384.75,
batch2636@batch.com.tw,測二六三六,274459,436,20250626 16:37:39,392.56,455.39,
batch1569@batch.com.tw,測一五六九,273392,437,20250626 16:37:40,433.12,250.20,
batch4002@batch.com.tw,測四零零二,275825,438,20250626 16:37:40,472.75,252.24,
batch1787@batch.com.tw,測一七八七,273610,439,20250626 16:37:40,593.13,355.57,
batch2586@batch.com.tw,測二五八六,274409,440,20250626 16:37:40,615.88,327.33,
batch1369@batch.com.tw,測一三六九,273192,441,20250626 16:37:40,575.30,329.30,
batch4019@batch.com.tw,測四零一九,275842,442,20250626 16:37:40,456.95,319.68,
batch2921@batch.com.tw,測二九二一,274744,443,20250626 16:37:40,528.65,363.05,
batch4970@batch.com.tw,測四九七零,276793,444,20250626 16:37:40,383.35,353.77,
batch0601@batch.com.tw,測零六零一,272424,445,20250626 16:37:41,346.90,292.78,
batch0885@batch.com.tw,測零八八五,272708,446,20250626 16:37:41,451.90,300.70,
batch0684@batch.com.tw,測零六八四,272507,447,20250626 16:37:40,574.56,974.83,
batch3333@batch.com.tw,測三三三三,275156,448,20250626 16:37:41,400.25,261.88,
batch2487@batch.com.tw,測二四八七,274310,449,20250626 16:37:41,532.01,452.13,
batch4670@batch.com.tw,測四六七零,276493,450,20250626 16:37:41,319.79,417.05,
batch3150@batch.com.tw,測三一五零,274973,451,20250626 16:37:41,327.23,511.65,
batch1302@batch.com.tw,測一三零二,273125,452,20250626 16:37:41,249.15,435.33,
batch4052@batch.com.tw,測四零五二,275875,453,20250626 16:37:41,251.63,374.53,
batch3820@batch.com.tw,測三八二零,275643,455,20250626 16:37:41,372.86,438.45,
batch1402@batch.com.tw,測一四零二,273225,454,20250626 16:37:41,318.99,465.82,
batch1452@batch.com.tw,測一四五二,273275,456,20250626 16:37:41,350.21,431.89,
batch3216@batch.com.tw,測三二一六,275039,457,20250626 16:37:42,388.59,368.27,
batch2754@batch.com.tw,測二七五四,274577,458,20250626 16:37:42,340.00,434.04,
batch2854@batch.com.tw,測二八五四,274677,459,20250626 16:37:42,385.48,462.49,
batch4438@batch.com.tw,測四四三八,276261,460,20250626 16:37:42,330.39,430.64,
batch4536@batch.com.tw,測四五三六,276359,461,20250626 16:37:42,321.82,295.15,
batch1119@batch.com.tw,測一一一九,272942,462,20250626 16:37:42,300.11,363.32,
batch1269@batch.com.tw,測一二六九,273092,463,20250626 16:37:42,477.89,312.07,
batch1637@batch.com.tw,測一六三七,273460,464,20250626 16:37:42,450.17,297.66,
batch4069@batch.com.tw,測四零六九,275892,465,20250626 16:37:42,431.22,286.31,
batch0002@batch.com.tw,測零零零二,276833,466,20250626 16:37:43,378.30,335.08,
batch0734@batch.com.tw,測零七三四,272557,467,20250626 16:37:42,365.06,1091.84,
batch4587@batch.com.tw,測四五八七,276410,468,20250626 16:37:43,369.33,245.28,
batch4787@batch.com.tw,測四七八七,276610,469,20250626 16:37:43,389.49,282.73,
batch4371@batch.com.tw,測四三七一,276194,470,20250626 16:37:43,423.88,316.38,
batch1519@batch.com.tw,測一五一九,273342,471,20250626 16:37:43,245.52,273.94,
batch1704@batch.com.tw,測一七零四,273527,472,20250626 16:37:42,323.97,1603.04,
batch0969@batch.com.tw,測零九六九,272792,473,20250626 16:37:43,362.16,334.13,
batch3416@batch.com.tw,測三四一六,275239,474,20250626 16:37:43,424.48,313.97,
batch1102@batch.com.tw,測一一零二,272925,475,20250626 16:37:43,369.80,346.35,
batch3383@batch.com.tw,測三三八三,275206,476,20250626 16:37:43,367.75,374.64,
batch0184@batch.com.tw,測零一八四,272007,477,20250626 16:37:43,318.50,368.31,
batch0334@batch.com.tw,測零三三四,272157,478,20250626 16:37:43,388.30,311.24,
batch1486@batch.com.tw,測一四八六,273309,479,20250626 16:37:44,290.38,399.36,
batch4304@batch.com.tw,測四三零四,276127,481,20250626 16:37:44,268.43,482.52,
batch0818@batch.com.tw,測零八一八,272641,483,20250626 16:37:44,316.21,427.69,
batch1904@batch.com.tw,測一九零四,273727,484,20250626 16:37:44,313.71,444.79,
batch0952@batch.com.tw,測零九五二,272775,485,20250626 16:37:44,321.35,422.15,
batch0651@batch.com.tw,測零六五一,272474,482,20250626 16:37:44,299.25,1091.42,
batch1721@batch.com.tw,測一七二一,273544,486,20250626 16:37:45,326.03,424.35,
batch2171@batch.com.tw,測二一七一,273994,480,20250626 16:37:44,317.90,1189.89,
batch2938@batch.com.tw,測二九三八,274761,487,20250626 16:37:45,383.84,286.93,
batch3753@batch.com.tw,測三七五三,275576,488,20250626 16:37:45,314.21,411.84,
batch4854@batch.com.tw,測四八五四,276677,489,20250626 16:37:45,354.16,437.58,
batch3035@batch.com.tw,測三零三五,274858,490,20250626 16:37:45,434.46,567.28,
batch2121@batch.com.tw,測二一二一,273944,491,20250626 16:37:45,348.86,553.41,
batch1552@batch.com.tw,測一五五二,273375,492,20250626 16:37:44,314.06,1524.40,
batch1771@batch.com.tw,測一七七一,273594,493,20250626 16:37:45,418.40,395.68,
batch4637@batch.com.tw,測四六三七,276460,494,20250626 16:37:45,392.27,410.05,
batch4737@batch.com.tw,測四七三七,276560,495,20250626 16:37:45,482.01,257.64,
batch1085@batch.com.tw,測一零八五,272908,496,20250626 16:37:45,387.46,254.46,
batch0284@batch.com.tw,測零二八四,272107,497,20250626 16:37:45,429.81,299.00,
batch2519@batch.com.tw,測二五一九,274342,498,20250626 16:37:46,369.83,297.02,
batch2871@batch.com.tw,測二八七一,274694,499,20250626 16:37:46,381.15,302.62,
batch0568@batch.com.tw,測零五六八,272391,500,20250626 16:37:45,827.36,303.12,
batch0701@batch.com.tw,測零七零一,272524,501,20250626 16:37:46,313.92,293.32,
batch3002@batch.com.tw,測三零零二,274825,502,20250626 16:37:45,980.50,329.50,
batch4471@batch.com.tw,測四四七一,276294,503,20250626 16:37:46,404.81,373.51,
batch0418@batch.com.tw,測零四一八,272241,504,20250626 16:37:46,452.09,365.87,
batch3101@batch.com.tw,測三一零一,274924,505,20250626 16:37:46,400.12,300.92,
batch3837@batch.com.tw,測三八三七,275660,506,20250626 16:37:46,424.43,369.41,
batch2687@batch.com.tw,測二六八七,274510,507,20250626 16:37:46,516.29,470.09,
batch3988@batch.com.tw,測三九八八,275811,508,20250626 16:37:46,364.85,465.00,
batch1804@batch.com.tw,測一八零四,273627,509,20250626 16:37:47,321.53,304.35,
batch1319@batch.com.tw,測一三一九,273142,510,20250626 16:37:47,324.43,195.59,
batch2404@batch.com.tw,測二四零四,274227,511,20250626 16:37:47,316.12,268.69,
batch3955@batch.com.tw,測三九五五,275778,512,20250626 16:37:47,312.68,305.70,
batch4887@batch.com.tw,測四八八七,276710,513,20250626 16:37:46,446.74,1109.78,
batch4170@batch.com.tw,測四一七零,275993,514,20250626 16:37:47,376.76,464.76,
batch1854@batch.com.tw,測一八五四,273677,515,20250626 16:37:47,271.46,443.14,
batch2221@batch.com.tw,測二二二一,274044,516,20250626 16:37:47,400.62,463.63,
batch0618@batch.com.tw,測零六一八,272441,517,20250626 16:37:48,462.17,285.15,
batch0134@batch.com.tw,測零一三四,271957,518,20250626 16:37:48,319.04,311.85,
batch0084@batch.com.tw,測零零八四,271907,519,20250626 16:37:48,216.65,372.20,
batch2271@batch.com.tw,測二二七一,274094,520,20250626 16:37:48,430.90,451.24,
batch2020@batch.com.tw,測二零二零,273843,521,20250626 16:37:48,198.69,352.93,
batch1938@batch.com.tw,測一九三八,273761,522,20250626 16:37:47,431.14,1139.26,
batch3283@batch.com.tw,測三二八三,275106,523,20250626 16:37:48,305.48,390.01,
batch4871@batch.com.tw,測四八七一,276694,524,20250626 16:37:48,270.33,404.51,
batch2653@batch.com.tw,測二六五三,274476,525,20250626 16:37:47,403.00,1393.95,
batch3068@batch.com.tw,測三零六八,274891,526,20250626 16:37:48,249.14,547.73,
batch2704@batch.com.tw,測二七零四,274527,527,20250626 16:37:48,184.08,512.56,
batch0502@batch.com.tw,測零五零二,272325,528,20250626 16:37:49,276.91,373.13,
batch3552@batch.com.tw,測三五五二,275375,529,20250626 16:37:48,457.17,1055.19,
batch4254@batch.com.tw,測四二五四,276077,530,20250626 16:37:47,401.63,1873.81,
batch3233@batch.com.tw,測三二三三,275056,531,20250626 16:37:48,242.72,1388.38,
batch2471@batch.com.tw,測二四七一,274294,532,20250626 16:37:49,466.22,678.93,
batch2421@batch.com.tw,測二四二一,274244,533,20250626 16:37:49,448.28,708.91,
batch3602@batch.com.tw,測三六零二,275425,534,20250626 16:37:49,339.94,725.58,
batch0535@batch.com.tw,測零五三五,272358,535,20250626 16:37:48,428.24,1825.53,
batch0835@batch.com.tw,測零八三五,272658,536,20250626 16:37:49,335.67,607.38,
batch4687@batch.com.tw,測四六八七,276510,537,20250626 16:37:49,330.16,553.89,
batch4488@batch.com.tw,測四四八八,276311,538,20250626 16:37:49,396.97,414.08,
batch2304@batch.com.tw,測二三零四,274127,539,20250626 16:37:49,359.93,510.57,
batch4321@batch.com.tw,測四三二一,276144,540,20250626 16:37:49,412.16,540.88,
batch2954@batch.com.tw,測二九五四,274777,541,20250626 16:37:50,516.80,319.12,
batch4904@batch.com.tw,測四九零四,276727,542,20250626 16:37:50,554.43,552.06,
